1,Accomack County,70,Nandua High,11,6,13,0,0,0,0,31,31,1,0,28,34,0,0,144,0,144,2013-2014
1,Accomack County,70,Nandua High,12,15,6,0,0,0,0,29,33,0,0,46,32,0,0,161,0,161,2013-2014
1,Accomack County,703,Nandua Middle,6,10,10,0,1,0,0,42,38,0,0,30,35,0,0,166,0,166,2013-2014
1,Accomack County,703,Nandua Middle,7,19,17,1,0,0,0,38,37,0,0,53,43,0,0,208,0,208,2013-2014
1,Accomack County,703,Nandua Middle,8,23,11,0,0,0,0,38,35,0,0,40,25,0,1,173,0,173,2013-2014
1,Accomack County,590,Pungoteague Elementary,1,8,9,0,0,0,0,21,26,0,1,9,9,0,0,83,0,83,2013-2014
1,Accomack County,590,Pungoteague Elementary,2,7,10,0,0,0,0,28,12,0,0,11,6,1,0,75,0,75,2013-2014
1,Accomack County,590,Pungoteague Elementary,3,10,6,0,0,1,1,23,20,0,0,7,11,0,0,79,0,79,2013-2014
1,Accomack County,590,Pungoteague Elementary,4,8,5,0,0,0,0,21,23,0,0,16,6,0,0,79,0,79,2013-2014
1,Accomack County,590,Pungoteague Elementary,5,7,9,0,0,0,0,28,19,0,0,19,7,0,0,89,0,89,2013-2014
1,Accomack County,590,Pungoteague Elementary,KG,10,8,0,0,0,1,18,25,0,0,11,8,0,0,81,0,81,2013-2014
1,Accomack County,590,Pungoteague Elementary,PK,9,6,0,0,0,0,13,9,0,0,4,2,1,0,44,0,44,2013-2014
1,Accomack County,530,Tangier Combined,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,2013-2014
1,Accomack County,530,Tangier Combined,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,4,2013-2014
1,Accomack County,530,Tangier Combined,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,4,2013-2014
1,Accomack County,530,Tangier Combined,4,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,0,8,2013-2014
1,Accomack County,530,Tangier Combined,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,0,5,2013-2014
1,Accomack County,530,Tangier Combined,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013-2014
1,Accomack County,530,Tangier Combined,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,2013-2014
1,Accomack County,530,Tangier Combined,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,6,2013-2014
1,Accomack County,530,Tangier Combined,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,8,2013-2014
1,Accomack County,530,Tangier Combined,10,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,0,8,2013-2014
1,Accomack County,530,Tangier Combined,11,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,6,2013-2014
1,Accomack County,530,Tangier Combined,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,8,2013-2014
1,Accomack County,530,Tangier Combined,KA,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,3,2013-2014
2,Albemarle County,160,Agnor-Hurt Elementary,1,10,13,0,1,2,8,10,12,0,0,13,15,2,4,90,0,90,2013-2014
2,Albemarle County,160,Agnor-Hurt Elementary,2,7,12,0,0,2,1,6,7,0,0,16,16,4,2,73,0,73,2013-2014
